indice,voltaje,label
1293,0.0,extension
1294,0.0,extension
1295,0.0,extension
1296,0.0,extension
1297,0.0,extension
1298,0.0,extension
1299,0.0,extension
1300,0.0,extension
1301,0.0,extension
1302,0.0,extension
1303,0.0,extension
1304,0.0,extension
1305,0.0,extension
1306,0.0,extension
1307,0.0,extension
1308,0.0,extension
1309,0.0,extension
1310,0.0,extension
1311,0.0,extension
1312,0.0,extension
1313,0.0,extension
1314,0.0,extension
1315,0.0,extension
1316,0.0,extension
1317,0.0,extension
1318,0.0,extension
1319,0.0,extension
1320,0.0,extension
1321,0.0,extension
1322,0.0,extension
1323,0.0,extension
1324,0.0,extension
1325,0.0,extension
1326,0.0,extension
1327,0.0,extension
1328,0.0,extension
1329,0.0,extension
1330,0.0,extension
1331,0.0,extension
1332,0.0,extension
1333,0.0,extension
1334,0.0,extension
1335,0.0,extension
1336,0.0,extension
1337,0.0,extension
1338,0.0,extension
1339,0.0,extension
1340,0.0,extension
1341,0.0,extension
1342,0.0,extension
1343,0.0,extension
1344,0.0,extension
1345,0.0,extension
1346,0.0,extension
1347,0.0,extension
1348,0.0,extension
1349,0.0,extension
1350,0.0,extension
1351,0.0,extension
1352,0.0,extension
1353,0.0,extension
1354,0.0,extension
1355,0.0,extension
1356,0.0,extension
1357,0.0,extension
1358,0.0,extension
1359,0.0,extension
1360,0.0,extension
1361,0.0,extension
1362,0.0,extension
1363,0.0,extension
1364,0.0,extension
1365,0.0,extension
1366,0.0,extension
1367,0.0,extension
1368,0.0,extension
1369,0.0,extension
1370,0.0,extension
1371,0.0,extension
1372,0.0,extension
1373,0.0,extension
1374,0.0,extension
1375,0.0,extension
1376,0.0,extension
1377,0.0,extension
1378,0.0,extension
1379,0.0,extension
1380,0.0,extension
1381,0.0,extension
1382,0.0,extension
1383,0.0,extension
1384,0.0,extension
1385,0.0,extension
1386,0.0,extension
1387,0.0,extension
1388,0.0,extension
1389,0.0,extension
1390,0.0,extension
1391,0.0,extension
1392,0.0,extension
1393,0.0,extension
1394,0.0,extension
1395,0.0,extension
1396,0.0,extension
1397,0.0,extension
1398,0.0,extension
1399,0.0,extension
1400,0.0,extension
1401,0.0,extension
1402,0.0,extension
1403,0.0,extension
1404,0.0,extension
1405,0.0,extension
1406,0.0,extension
1407,0.0,extension
1408,0.0,extension
1409,0.0,extension
1410,0.0,extension
1411,0.0,extension
1412,0.0,extension
1413,0.0,extension
1414,0.0,extension
1415,0.0,extension
1416,0.0,extension
1417,0.0,extension
1418,0.0,extension
1419,0.0,extension
1420,0.0,extension
1421,0.0,extension
1422,0.0,extension
1423,0.0,extension
1424,0.0,extension
1425,0.0,extension
1426,0.0,extension
1427,0.0,extension
1428,0.0,extension
1429,0.0,extension
1430,0.0,extension
1431,0.0,extension
1432,0.0,extension
1433,0.0,extension
1434,0.0,extension
1435,0.0,extension
1436,0.0,extension
1437,0.0,extension
1438,0.0,extension
1439,0.0,extension
1440,0.0,extension
1441,0.0,extension
1442,0.0,extension
1443,0.0,extension
1444,0.0,extension
1445,0.0,extension
1446,0.0,extension
1447,0.0,extension
1448,0.0,extension
1449,0.0,extension
1450,0.0,extension
1451,0.0,extension
1452,0.0,extension
1453,0.0,extension
1454,0.0,extension
1455,0.0,extension
1456,0.0,extension
1457,0.0,extension
1458,0.0,extension
1459,0.0,extension
1460,0.0,extension
1461,0.0,extension
1462,0.0,extension
1463,0.0,extension
1464,0.0,extension
1465,0.0,extension
1466,0.0,extension
1467,0.0,extension
1468,0.0,extension
1469,0.0,extension
1470,0.0,extension
1471,0.0,extension
1472,0.0,extension
1473,0.0,extension
1474,0.0,extension
1475,0.0,extension
1476,0.0,extension
1477,0.0,extension
1478,0.0,extension
1479,0.0,extension
1480,0.0,extension
1481,0.0,extension
1482,0.0,extension
1483,0.0,extension
1484,0.0,extension
1485,0.0,extension
1486,0.0,extension
1487,0.0,extension
1488,0.0,extension
1489,0.0,extension
1490,0.0,extension
1491,0.0,extension
1492,0.0,extension
1493,0.0,extension
1494,0.0,extension
1495,0.0,extension
1496,0.0,extension
1497,0.0,extension
1498,0.0,extension
1499,0.0,extension
1500,0.0,extension
1501,0.0,extension
1502,0.0,extension
1503,0.0,extension
1504,0.0,extension
1505,0.0,extension
1506,0.0,extension
1507,0.0,extension
1508,0.0,extension
1509,0.0,extension
1510,0.0,extension
1511,0.0,extension
1512,0.0,extension
1513,0.0,extension
1514,0.0,extension
1515,0.0,extension
1516,0.0,extension
1517,0.0,extension
1518,0.0,extension
1519,0.0,extension
1520,0.0,extension
1521,0.0,extension
1522,0.0,extension
1523,0.0,extension
1524,0.0,extension
1525,0.0,extension
1526,0.0,extension
1527,0.0,extension
1528,0.0,extension
1529,0.0,extension
1530,0.0,extension
1531,0.0,extension
1532,0.0,extension
1533,0.0,extension
1534,0.0,extension
1535,0.0,extension
1536,0.0,extension
1537,0.0,extension
1538,0.0,extension
1539,0.0,extension
1540,0.0,extension
1541,0.0,extension
1542,0.0,extension
1543,0.0,extension
1544,0.0,extension
1545,0.0,extension
1546,0.0,extension
1547,0.0,extension
1548,0.0,extension
1549,0.0,extension
1550,0.0,extension
1551,0.0,extension
1552,0.0,extension
1553,0.0,extension
1554,0.0,extension
1555,0.0,extension
1556,0.0,extension
1557,0.0,extension
1558,0.0,extension
1559,0.0,extension
1560,0.0,extension
1561,0.0,extension
1562,0.0,extension
1563,0.0,extension
1564,0.0,extension
1565,0.0,extension
1566,0.0,extension
1567,0.0,extension
1568,0.0,extension
1569,0.0,extension
1570,0.0,extension
1571,0.0,extension
1572,0.0,extension
1573,0.0,extension
1574,0.0,extension
1575,0.0,extension
1576,0.0,extension
1577,0.0,extension
1578,0.0,extension
1579,0.0,extension
1580,0.0,extension
1581,0.0,extension
1582,0.0,extension
1583,0.0,extension
1584,0.0,extension
1585,0.0,extension
1586,0.0,extension
1587,0.0,extension
1588,0.0,extension
1589,0.0,extension
1590,0.0,extension
1591,0.0,extension
1592,0.0,extension
1593,0.0,extension
1594,0.0,extension
1595,0.0,extension
1596,0.0,extension
1597,0.0,extension
1598,0.0,extension
1599,0.0,extension
1600,0.0,extension
1601,0.0,extension
1602,0.0,extension
1603,0.0,extension
1604,0.0,extension
1605,0.0,extension
1606,0.0,extension
1607,0.0,extension
1608,0.0,extension
1609,0.0,extension
1610,0.0,extension
1611,0.0,extension
1612,0.0,extension
1613,0.0,extension
1614,0.0,extension
1615,0.0,extension
1616,0.0,extension
1617,0.0,extension
1618,0.0,extension
1619,0.0,extension
1620,0.0,extension
1621,0.0,extension
1622,0.0,extension
1623,0.0,extension
1624,0.0,extension
1625,0.0,extension
1626,0.0,extension
1627,0.0,extension
1628,0.0,extension
1629,0.0,extension
1630,0.0,extension
1631,0.0,extension
1632,0.0,extension
1633,0.0,extension
1634,0.0,extension
1635,0.0,extension
1636,0.0,extension
1637,0.0,extension
1638,0.0,extension
1639,0.0,extension
1640,0.0,extension
1641,0.0,extension
1642,0.0,extension
1643,0.0,extension
1644,0.0,extension
1645,0.0,extension
1646,0.0,extension
1647,0.0,extension
1648,0.0,extension
1649,0.0,extension
1650,0.0,extension
1651,0.0,extension
1652,0.0,extension
1653,0.0,extension
1654,0.0,extension
1655,0.0,extension
1656,0.0,extension
1657,0.0,extension
1658,0.0,extension
1659,0.0,extension
1660,0.0,extension
1661,0.0,extension
1662,0.0,extension
1663,0.0,extension
1664,0.0,extension
1665,0.0,extension
1666,0.0,extension
1667,0.0,extension
1668,0.0,extension
1669,0.0,extension
1670,0.0,extension
1671,0.0,extension
1672,0.0,extension
1673,0.0,extension
1674,0.0,extension
1675,0.0,extension
1676,0.0,extension
1677,0.0,extension
1678,0.0,extension
1679,0.0,extension
1680,0.0,extension
1681,0.0,extension
1682,0.0,extension
1683,0.0,extension
1684,0.0,extension
1685,0.0,extension
1686,0.0,extension
1687,0.0,extension
1688,0.0,extension
1689,0.0,extension
1690,0.0,extension
1691,0.0,extension
1692,0.0,extension
1693,0.0,extension
1694,0.0,extension
1695,0.0,extension
1696,0.0,extension
1697,0.0,extension
1698,0.0,extension
1699,0.0,extension
1700,0.0,extension
1701,0.0,extension
1702,0.0,extension
1703,0.0,extension
1704,0.0,extension
1705,0.0,extension
1706,0.0,extension
1707,0.0,extension
1708,0.0,extension
1709,0.0,extension
1710,0.0,extension
1711,0.0,extension
1712,0.0,extension
1713,0.0,extension
1714,0.0,extension
1715,0.0,extension
1716,0.0,extension
1717,0.0,extension
1718,0.0,extension
1719,0.0,extension
1720,0.0,extension
1721,0.0,extension
1722,0.0,extension
1723,0.0,extension
1724,0.0,extension
1725,0.0,extension
1726,0.0,extension
1727,0.0,extension
1728,0.0,extension
1729,0.0,extension
1730,0.0,extension
1731,0.0,extension
1732,0.0,extension
1733,0.0,extension
1734,0.0,extension
1735,0.0,extension
1736,0.0,extension
1737,0.0,extension
1738,0.0,extension
1739,0.0,extension
1740,0.0,extension
1741,0.0,extension
1742,0.0,extension
1743,0.0,extension
1744,0.0,extension
1745,0.0,extension
1746,0.0,extension
1747,0.0,extension
1748,0.0,extension
1749,0.0,extension
1750,0.0,extension
1751,0.0,extension
1752,0.0,extension
1753,0.0,extension
1754,0.0,extension
1755,0.0,extension
1756,0.0,extension
1757,0.0,extension
1758,0.0,extension
1759,0.0,extension
1760,0.0,extension
1761,0.0,extension
1762,0.0,extension
1763,0.0,extension
1764,0.0,extension
1765,0.0,extension
1766,0.0,extension
1767,0.0,extension
1768,0.0,extension
1769,0.0,extension
1770,0.0,extension
1771,0.0,extension
1772,0.0,extension
1773,0.0,extension
1774,0.0,extension
1775,0.0,extension
1776,0.0,extension
1777,0.0,extension
1778,0.0,extension
1779,0.0,extension
1780,0.0,extension
1781,0.0,extension
1782,0.0,extension
1783,0.0,extension
1784,0.0,extension
1785,0.0,extension
1786,0.0,extension
1787,0.0,extension
1788,0.0,extension
1789,0.0,extension
1790,0.0,extension
1791,0.0,extension
1792,0.0,extension
1793,0.0,extension
1794,0.0,extension
1795,0.0,extension
1796,0.0,extension
1797,0.0,extension
1798,0.0,extension
1799,0.0,extension
1800,0.0,extension
1801,0.0,extension
1802,0.0,extension
1803,0.0,extension
1804,0.0,extension
1805,0.0,extension
1806,0.0,extension
1807,0.0,extension
1808,0.0,extension
1809,0.0,extension
1810,0.0,extension
1811,0.0,extension
1812,0.0,extension
1813,0.0,extension
1814,0.0,extension
1815,0.0,extension
1816,0.0,extension
1817,0.0,extension
1818,0.0,extension
1819,0.0,extension
1820,0.0,extension
1821,0.0,extension
1822,0.0,extension
1823,0.0,extension
1824,0.0,extension
1825,0.0,extension
1826,0.0,extension
1827,0.0,extension
1828,0.0,extension
1829,0.0,extension
1830,0.0,extension
1831,0.0,extension
1832,0.0,extension
1833,0.0,extension
1834,0.0,extension
1835,0.0,extension
1836,0.0,extension
1837,0.0,extension
1838,0.0,extension
1839,0.0,extension
1840,0.0,extension
1841,0.0,extension
1842,0.0,extension
1843,0.0,extension
1844,0.0,extension
1845,0.0,extension
1846,0.0,extension
1847,0.0,extension
1848,0.0,extension
1849,0.0,extension
1850,0.0,extension
1851,0.0,extension
1852,0.0,extension
1853,0.0,extension
1854,0.0,extension
1855,0.0,extension
1856,0.0,extension
1857,0.0,extension
1858,0.0,extension
1859,0.0,extension
1860,0.0,extension
1861,0.0,extension
1862,0.0,extension
1863,0.0,extension
1864,0.0,extension
1865,0.0,extension
1866,0.0,extension
1867,0.0,extension
1868,0.0,extension
1869,0.0,extension
1870,0.0,extension
1871,0.0,extension
1872,0.0,extension
1873,0.0,extension
1874,0.0,extension
1875,0.0,extension
1876,0.0,extension
1877,0.0,extension
1878,0.0,extension
1879,0.0,extension
1880,0.0,extension
1881,0.0,extension
1882,0.0,extension
1883,0.0,extension
1884,0.0,extension
1885,0.0,extension
1886,0.0,extension
1887,0.0,extension
1888,0.0,extension
1889,0.0,extension
1890,0.0,extension
1891,0.0,extension
1892,0.0,extension
1893,0.0,extension
1894,0.0,extension
1895,0.0,extension
1896,0.0,extension
1897,0.0,extension
1898,0.0,extension
1899,0.0,extension
1900,0.0,extension
1901,0.0,extension
1902,0.0,extension
1903,0.0,extension
1904,0.0,extension
1905,0.0,extension
1906,0.0,extension
1907,0.0,extension
1908,0.0,extension
1909,0.0,extension
1910,0.0,extension
1911,0.0,extension
1912,0.0,extension
1913,0.0,extension
1914,0.0,extension
1915,0.0,extension
1916,0.0,extension
1917,0.0,extension
1918,0.0,extension
1919,0.0,extension
1920,0.0,extension
1921,0.0,extension
1922,0.0,extension
1923,0.0,extension
1924,0.0,extension
1925,0.0,extension
1926,0.0,extension
1927,0.0,extension
1928,0.0,extension
1929,0.0,extension
1930,0.0,extension
1931,0.0,extension
1932,0.0,extension
1933,0.0,extension
1934,0.0,extension
1935,0.0,extension
1936,0.0,extension
1937,0.0,extension
1938,0.0,extension
1939,0.0,extension
1940,0.0,extension
1941,0.0,extension
1942,0.0,extension
1943,0.0,extension
1944,0.0,extension
1945,0.0,extension
1946,0.0,extension
1947,0.0,extension
1948,0.0,extension
1949,0.0,extension
1950,0.0,extension
1951,0.0,extension
1952,0.0,extension
1953,0.0,extension
1954,0.0,extension
1955,0.0,extension
1956,0.0,extension
1957,0.0,extension
1958,0.0,extension
1959,0.0,extension
1960,0.0,extension
1961,0.0,extension
1962,0.0,extension
1963,0.0,extension
1964,0.0,extension
1965,0.0,extension
1966,0.0,extension
1967,0.0,extension
1968,0.0,extension
1969,0.0,extension
1970,0.0,extension
1971,0.0,extension
1972,0.0,extension
1973,0.0,extension
1974,0.0,extension
1975,0.0,extension
1976,0.0,extension
1977,0.0,extension
1978,0.0,extension
1979,0.0,extension
1980,0.0,extension
1981,0.0,extension
1982,0.0,extension
1983,0.0,extension
1984,0.0,extension
1985,0.0,extension
1986,0.0,extension
1987,0.0,extension
1988,0.0,extension
1989,0.0,extension
1990,0.0,extension
1991,0.0,extension
1992,0.0,extension
1993,0.0,extension
1994,0.0,extension
1995,0.0,extension
1996,0.0,extension
1997,0.0,extension
1998,0.0,extension
1999,0.0,extension
2000,0.0,extension
2001,0.0,extension
2002,0.0,extension
2003,0.0,extension
2004,0.0,extension
2005,0.0,extension
2006,0.0,extension
2007,0.0,extension
2008,0.0,extension
2009,0.0,extension
2010,0.0,extension
2011,0.0,extension
2012,0.0,extension
2013,0.0,extension
2014,0.0,extension
2015,0.0,extension
2016,0.0,extension
2017,0.0,extension
2018,0.0,extension
2019,0.0,extension
2020,0.0,extension
2021,0.0,extension
2022,0.0,extension
2023,0.0,extension
2024,0.0,extension
2025,0.0,extension
2026,0.0,extension
2027,0.0,extension
2028,0.0,extension
2029,0.0,extension
2030,0.0,extension
2031,0.0,extension
2032,0.0,extension
2033,0.0,extension
2034,0.0,extension
2035,0.0,extension
2036,0.0,extension
2037,0.0,extension
2038,0.0,extension
2039,0.0,extension
2040,0.0,extension
2041,0.0,extension
2042,0.0,extension
2043,0.0,extension
2044,0.0,extension
2045,0.0,extension
2046,0.0,extension
2047,0.0,extension
2048,0.0,extension
2049,0.0,extension
2050,0.0,extension
2051,0.0,extension
2052,0.0,extension
2053,0.0,extension
2054,0.0,extension
2055,0.0,extension
2056,0.0,extension
2057,0.0,extension
2058,0.0,extension
2059,0.0,extension
2060,0.0,extension
2061,0.0,extension
2062,0.0,extension
2063,0.0,extension
2064,0.0,extension
2065,0.0,extension
2066,0.0,extension
2067,0.0,extension
2068,0.0,extension
2069,0.0,extension
2070,0.0,extension
2071,0.0,extension
2072,0.0,extension
2073,0.0,extension
2074,0.0,extension
2075,0.0,extension
2076,0.0,extension
2077,0.0,extension
2078,0.0,extension
2079,0.0,extension
2080,0.0,extension
2081,0.0,extension
2082,0.0,extension
2083,0.0,extension
2084,0.0,extension
2085,0.0,extension
2086,0.0,extension
2087,0.0,extension
2088,0.0,extension
2089,0.0,extension
2090,0.0,extension
2091,0.0,extension
2092,0.0,extension
2093,0.0,extension
2094,0.0,extension
2095,0.0,extension
2096,0.0,extension
2097,0.0,extension
2098,0.0,extension
2099,0.0,extension
2100,0.0,extension
2101,0.0,extension
2102,0.0,extension
2103,0.0,extension
2104,0.0,extension
2105,0.0,extension
2106,0.0,extension
2107,0.0,extension
2108,0.0,extension
2109,0.0,extension
2110,0.0,extension
2111,0.0,extension
2112,0.0,extension
2113,0.0,extension
2114,0.0,extension
2115,0.0,extension
2116,0.0,extension
2117,0.0,extension
2118,0.0,extension
2119,0.0,extension
2120,0.0,extension
2121,0.0,extension
2122,0.0,extension
2123,0.0,extension
2124,0.0,extension
2125,0.0,extension
2126,0.0,extension
2127,0.0,extension
2128,0.0,extension
2129,0.0,extension
2130,0.0,extension
2131,0.0,extension
2132,0.0,extension
2133,0.0,extension
2134,0.0,extension
2135,0.0,extension
2136,0.0,extension
2137,0.0,extension
2138,0.0,extension
2139,0.0,extension
2140,0.0,extension
2141,0.0,extension
2142,0.0,extension
2143,0.0,extension
2144,0.0,extension
2145,0.0,extension
2146,0.0,extension
2147,0.0,extension
2148,0.0,extension
2149,0.0,extension
2150,0.0,extension
2151,0.0,extension
2152,0.0,extension
2153,0.0,extension
2154,0.0,extension
2155,0.0,extension
2156,0.0,extension
2157,0.0,extension
2158,0.0,extension
2159,0.0,extension
2160,0.0,extension
2161,0.0,extension
2162,0.0,extension
2163,0.0,extension
2164,0.0,extension
2165,0.0,extension
2166,0.0,extension
2167,0.0,extension
2168,0.0,extension
2169,0.0,extension
2170,0.0,extension
2171,0.0,extension
2172,0.0,extension
2173,0.0,extension
2174,0.0,extension
2175,0.0,extension
2176,0.0,extension
2177,0.0,extension
2178,0.0,extension
2179,0.0,extension
2180,0.0,extension
2181,0.0,extension
2182,0.0,extension
2183,0.0,extension
2184,0.0,extension
2185,0.0,extension
2186,0.0,extension
2187,0.0,extension
2188,0.0,extension
2189,0.0,extension
2190,0.0,extension
2191,0.0,extension
2192,0.0,extension
2193,0.0,extension
2194,0.0,extension
2195,0.0,extension
2196,0.0,extension
2197,0.0,extension
2198,0.0,extension
2199,0.0,extension
2200,0.0,extension
2201,0.0,extension
2202,0.0,extension
2203,0.0,extension
2204,0.0,extension
2205,0.0,extension
2206,0.0,extension
2207,0.0,extension
2208,0.0,extension
2209,0.0,extension
2210,0.0,extension
2211,0.0,extension
2212,0.0,extension
2213,0.0,extension
2214,0.0,extension
2215,0.0,extension
2216,0.0,extension
2217,0.0,extension
2218,0.0,extension
2219,0.0,extension
2220,0.0,extension
2221,0.0,extension
2222,0.0,extension
2223,0.0,extension
2224,0.0,extension
2225,0.0,extension
2226,0.0,extension
2227,0.0,extension
2228,0.0,extension
2229,0.0,extension
2230,0.0,extension
2231,0.0,extension
2232,0.0,extension
2233,0.0,extension
2234,0.0,extension
2235,0.0,extension
2236,0.0,extension
2237,0.0,extension
2238,0.0,extension
2239,0.0,extension
2240,0.0,extension
2241,0.0,extension
2242,0.0,extension
2243,0.0,extension
2244,0.0,extension
2245,0.0,extension
2246,0.0,extension
2247,0.0,extension
2248,0.0,extension
2249,0.0,extension
2250,0.0,extension
2251,0.0,extension
2252,0.0,extension
2253,0.0,extension
2254,0.0,extension
2255,0.0,extension
2256,0.0,extension
2257,0.0,extension
2258,0.0,extension
2259,0.0,extension
2260,0.0,extension
2261,0.0,extension
2262,0.0,extension
2263,0.0,extension
2264,0.0,extension
2265,0.0,extension
2266,0.0,extension
2267,0.0,extension
2268,0.0,extension
2269,0.0,extension
2270,0.0,extension
2271,0.0,extension
2272,0.0,extension
2273,0.0,extension
2274,0.0,extension
2275,0.0,extension
2276,0.0,extension
2277,0.0,extension
2278,0.0,extension
2279,0.0,extension
2280,0.0,extension
2281,0.0,extension
2282,0.0,extension
2283,0.0,extension
2284,0.0,extension
2285,0.0,extension
2286,0.0,extension
2287,0.0,extension
2288,0.0,extension
2289,0.0,extension
2290,0.0,extension
2291,0.0,extension
2292,0.0,extension
2293,0.0,extension
2294,0.0,extension
2295,0.0,extension
2296,0.0,extension
2297,0.0,extension
2298,0.0,extension
2299,0.0,extension
2300,0.0,extension
2301,0.0,extension
2302,0.0,extension
2303,0.0,extension
2304,0.0,extension
2305,0.0,extension
2306,0.0,extension
2307,0.0,extension
2308,0.0,extension
2309,0.0,extension
2310,0.0,extension
2311,0.0,extension
2312,0.0,extension
2313,0.0,extension
2314,0.0,extension
2315,0.0,extension
2316,0.0,extension
2317,0.0,extension
2318,0.0,extension
2319,0.0,extension
2320,0.0,extension
2321,0.0,extension
2322,0.0,extension
2323,0.0,extension
2324,0.0,extension
2325,0.0,extension
2326,0.0,extension
2327,0.0,extension
2328,0.0,extension
2329,0.0,extension
2330,0.0,extension
2331,0.0,extension
2332,0.0,extension
2333,0.0,extension
2334,0.0,extension
2335,0.0,extension
2336,0.0,extension
2337,0.0,extension
2338,0.0,extension
2339,0.0,extension
2340,0.0,extension
2341,0.0,extension
2342,0.0,extension
2343,0.0,extension
2344,0.0,extension
2345,0.0,extension
2346,0.0,extension
2347,0.0,extension
2348,0.0,extension
2349,0.0,extension
2350,0.0,extension
2351,0.0,extension
2352,0.0,extension
2353,0.0,extension
2354,0.0,extension
2355,0.0,extension
2356,0.0,extension
2357,0.0,extension
2358,0.0,extension
2359,0.0,extension
2360,0.0,extension
2361,0.0,extension
2362,0.0,extension
2363,0.0,extension
2364,0.0,extension
2365,0.0,extension
2366,0.0,extension
2367,0.0,extension
2368,0.0,extension
2369,0.0,extension
2370,0.0,extension
2371,0.0,extension
2372,0.0,extension
2373,0.0,extension
2374,0.0,extension
2375,0.0,extension
2376,0.0,extension
2377,0.0,extension
2378,0.0,extension
2379,0.0,extension
2380,0.0,extension
2381,0.0,extension
2382,0.0,extension
2383,0.0,extension
2384,0.0,extension
2385,0.0,extension
2386,0.0,extension
2387,0.0,extension
2388,0.0,extension
2389,0.0,extension
2390,0.0,extension
2391,0.0,extension
2392,0.0,extension
2393,0.0,extension
2394,0.0,extension
2395,0.0,extension
2396,0.0,extension
2397,0.0,extension
2398,0.0,extension
2399,0.0,extension
2400,0.0,extension
2401,0.0,extension
2402,0.0,extension
2403,0.0,extension
2404,0.0,extension
2405,0.0,extension
2406,0.0,extension
2407,0.0,extension
2408,0.0,extension
2409,0.0,extension
2410,0.0,extension
2411,0.0,extension
2412,0.0,extension
2413,0.0,extension
2414,0.0,extension
2415,0.0,extension
2416,0.0,extension
2417,0.0,extension
2418,0.0,extension
2419,0.0,extension
2420,0.0,extension
2421,0.0,extension
2422,0.0,extension
2423,0.0,extension
2424,0.0,extension
2425,0.0,extension
2426,0.0,extension
2427,0.0,extension
2428,0.0,extension
2429,0.0,extension
2430,0.0,extension
2431,0.0,extension
2432,0.0,extension
2433,0.0,extension
2434,0.0,extension
2435,0.0,extension
2436,0.0,extension
2437,0.0,extension
2438,0.0,extension
2439,0.0,extension
2440,0.0,extension
2441,0.0,extension
2442,0.0,extension
2443,0.0,extension
2444,0.0,extension
2445,0.0,extension
2446,0.0,extension
2447,0.0,extension
2448,0.0,extension
2449,0.0,extension
2450,0.0,extension
2451,0.0,extension
2452,0.0,extension
2453,0.0,extension
2454,0.0,extension
2455,0.0,extension
2456,0.0,extension
2457,0.0,extension
2458,0.0,extension
2459,0.0,extension
2460,0.0,extension
2461,0.0,extension
2462,0.0,extension
2463,0.0,extension
2464,0.0,extension
2465,0.0,extension
2466,0.0,extension
2467,0.0,extension
2468,0.0,extension
2469,0.0,extension
2470,0.0,extension
2471,0.0,extension
2472,0.0,extension
2473,0.0,extension
2474,0.0,extension
2475,0.0,extension
2476,0.0,extension
2477,0.0,extension
2478,0.0,extension
2479,0.0,extension
2480,0.0,extension
2481,0.0,extension
2482,0.0,extension
2483,0.0,extension
2484,0.0,extension
2485,0.0,extension
2486,0.0,extension
2487,0.0,extension
2488,0.0,extension
2489,0.0,extension
2490,0.0,extension
2491,0.0,extension
2492,0.0,extension
2493,0.0,extension
2494,0.0,extension
2495,0.0,extension
2496,0.0,extension
2497,0.0,extension
2498,0.0,extension
2499,0.0,extension
2500,0.0,extension
2501,0.0,extension
2502,0.0,extension
2503,0.0,extension
2504,0.0,extension
2505,0.0,extension
2506,0.0,extension
2507,0.0,extension
2508,0.0,extension
2509,0.0,extension
2510,0.0,extension
2511,0.0,extension
2512,0.0,extension
2513,0.0,extension
2514,0.0,extension
2515,0.0,extension
2516,0.0,extension
2517,0.0,extension
2518,0.0,extension
2519,0.0,extension
2520,0.0,extension
2521,0.0,extension
2522,0.0,extension
2523,0.0,extension
2524,0.0,extension
2525,0.0,extension
2526,0.0,extension
2527,0.0,extension
